Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
58,0.241667,0.01472,-0.002759,0.016044,-0.999759,1.963466,-1.320021,0.007266,0.0317,-0.016922,0.155027,-0.987257,1.971676,-1.631675,0.004601,0.00686,0.006481,-0.037052,-0.999269,1.961069,-1.443473,0.934353,walk
59,0.245833,0.01464,-0.002804,0.01604,-0.99976,1.963479,-1.320023,0.007268,0.031089,-0.017717,0.154721,-0.98731,1.971971,-1.631846,0.004353,0.00701,0.006591,-0.03684,-0.999275,1.960556,-1.442962,0.93442,walk
60,0.25,0.014761,-0.002909,0.01606,-0.999758,1.963511,-1.320029,0.007278,0.030306,-0.018411,0.154368,-0.987377,1.972355,-1.631993,0.004102,0.007044,0.006704,-0.036911,-0.999271,1.960099,-1.442371,0.934494,walk
61,0.254167,0.014756,-0.002964,0.016047,-0.999758,1.96352,-1.320026,0.007279,0.029431,-0.018823,0.154311,-0.987404,1.972671,-1.632184,0.003962,0.007181,0.006746,-0.036686,-0.999278,1.959529,-1.441805,0.934596,walk
62,0.258333,0.014903,-0.002997,0.016039,-0.999756,1.963528,-1.320004,0.007275,0.028369,-0.01922,0.154416,-0.987412,1.972888,-1.632315,0.003863,0.00744,0.006711,-0.036455,-0.999285,1.95894,-1.441217,0.934682,walk
63,0.2625,0.014966,-0.003042,0.016064,-0.999754,1.96354,-1.320001,0.007277,0.027818,-0.019683,0.15438,-0.987424,1.973071,-1.632433,0.003782,0.007611,0.006713,-0.036247,-0.999291,1.958379,-1.44068,0.934747,walk
64,0.266667,0.014924,-0.00306,0.016022,-0.999756,1.963541,-1.319985,0.007274,0.02752,-0.020162,0.154332,-0.98743,1.973216,-1.6325,0.003701,0.007638,0.0065,-0.036388,-0.999287,1.957928,-1.440071,0.934764,walk
65,0.270833,0.015087,-0.003011,0.015996,-0.999754,1.963542,-1.319977,0.007265,0.027356,-0.02078,0.15417,-0.987447,1.973253,-1.632496,0.00365,0.007615,0.006456,-0.036334,-0.99929,1.957304,-1.439495,0.934848,walk
66,0.275,0.015204,-0.003098,0.015972,-0.999752,1.963553,-1.319963,0.007258,0.027376,-0.021094,0.154191,-0.987436,1.973245,-1.632482,0.003673,0.007736,0.006417,-0.03633,-0.999289,1.956665,-1.438918,0.934916,walk
67,0.279167,0.015391,-0.003131,0.015995,-0.999749,1.963561,-1.319942,0.007254,0.027683,-0.021045,0.154163,-0.987433,1.973236,-1.632469,0.003755,0.00776,0.006349,-0.036127,-0.999297,1.955984,-1.438378,0.934989,walk
